Rank,Species,wtd-rf,rfpc
394,Neotropic Cormorant,0.0,0.0
395,Chestnut-breasted Coronet,0.0,0.0
396,Anhinga,0.0,0.0
397,Gray-breasted Crake,0.0,0.0
398,Rufous-sided Crake,0.0,0.0
399,Blackish Rail,0.0,0.0
400,hummingbird sp.,0.0,0.0
401,Napo Sabrewing,0.0,0.0
402,Little Woodstar,0.0,0.0
403,Tiny Hawk,0.0,0.0
404,Barred Hawk,0.0,0.0
405,Broad-winged Hawk,0.0,0.0
406,Zone-tailed Hawk,0.0,0.0
407,Lettered Aracari,0.0,0.0
408,Red-headed Barbet,0.0,0.0
409,Black-streaked Puffbird,0.0,0.0
410,Collared Puffbird,0.0,0.0
411,Chestnut-capped Puffbird,0.0,0.0
412,White-necked Puffbird,0.0,0.0
413,Broad-billed Motmot,0.0,0.0
414,Andean Motmot,0.0,0.0
415,new world trogon sp.,0.0,0.0
416,Masked Trogon,0.0,0.0
417,Blue-crowned Trogon,0.0,0.0
418,Crested Quetzal,0.0,0.0
419,Subtropical Pygmy-Owl,0.0,0.0
420,Foothill Screech-Owl,0.0,0.0
421,Tropical Screech-Owl,0.0,0.0
422,White-bellied Woodstar,0.0,0.0
423,Great Sapphirewing,0.0,0.0
424,Dusky-chested Flycatcher,0.0,0.0
425,Ruddy Quail-Dove,0.0,0.0
426,White-chinned Swift,0.0,0.0
427,White-chested Swift,0.0,0.0
428,Oilbird,0.0,0.0
429,Black-billed Cuckoo,0.0,0.0
430,pigeon/dove sp.,0.0,0.0
431,White-throated Quail-Dove,0.0,0.0
432,Gray-fronted Dove,0.0,0.0
433,Band-tailed Pigeon,0.0,0.0
434,Rainbow Starfrontlet,0.0,0.0
435,Scaled Pigeon,0.0,0.0
436,Pale-vented Pigeon,0.0,0.0
437,Wattled Guan,0.0,0.0
438,Sickle-winged Guan,0.0,0.0
439,Comb Duck,0.0,0.0
440,Cinereous Tinamou,0.0,0.0
441,White-throated Tinamou,0.0,0.0
442,Spot-fronted Swift,0.0,0.0
443,Pale-rumped Swift,0.0,0.0
444,Lesser Swallow-tailed Swift,0.0,0.0
445,Fork-tailed Palm Swift,0.0,0.0
446,Shining Sunbeam,0.0,0.0
447,Long-tailed Sylph,0.0,0.0
448,Speckled Hummingbird,0.0,0.0
449,Spangled Coquette,0.0,0.0
450,Black-bellied Thorntail,0.0,0.0
451,Black-throated Mango,0.0,0.0
452,Lesser Violetear,0.0,0.0
453,Blue-fronted Lancebill,0.0,0.0
454,Green-fronted Lancebill,0.0,0.0
455,Black-throated Hermit,0.0,0.0
456,White-bearded Hermit,0.0,0.0
457,White-tipped Sicklebill,0.0,0.0
458,White-necked Jacobin,0.0,0.0
459,swift sp.,0.0,0.0
460,small swift sp.,0.0,0.0
461,Many-banded Aracari,0.0,0.0
462,Golden-collared Toucanet,0.0,0.0
463,Yellow-throated Toucan,0.0,0.0
464,Screaming Piha,0.0,0.0
465,Ochre-bellied Flycatcher,0.0,0.0
466,Cinnamon Manakin-Tyrant,0.0,0.0
467,Black-tailed Flycatcher,0.0,0.0
468,Tawny-breasted Flycatcher,0.0,0.0
469,Black-capped Becard,0.0,0.0
470,White-browed Purpletuft,0.0,0.0
471,Black-tailed Tityra,0.0,0.0
472,Scarlet-breasted Fruiteater,0.0,0.0
473,Yellow-vented Woodpecker,0.0,0.0
474,Striolated Manakin,0.0,0.0
475,Blue-rumped Manakin,0.0,0.0
476,Green Manakin,0.0,0.0
477,Golden-winged Manakin,0.0,0.0
478,Blue-backed Manakin,0.0,0.0
479,Jet Manakin,0.0,0.0
480,Dwarf Tyrant-Manakin,0.0,0.0
481,Black-throated Tody-Tyrant,0.0,0.0
482,Fulvous-breasted Flatbill,0.0,0.0
483,Yellow-margined Flatbill,0.0,0.0
484,Gray-crowned Flatbill,0.0,0.0
485,Grayish Mourner,0.0,0.0
486,Brown-backed Chat-Tyrant,0.0,0.0
487,Western/Eastern Wood-Pewee,0.0,0.0
488,Eastern Wood-Pewee,0.0,0.0
489,Western Wood-Pewee,0.0,0.0
490,Smoke-colored Pewee,0.0,0.0
491,Olive-sided Flycatcher,0.0,0.0
492,Roraiman Flycatcher,0.0,0.0
493,Red-billed Tyrannulet,0.0,0.0
494,White-fronted Tyrannulet,0.0,0.0
495,White-crested Elaenia,0.0,0.0
496,Foothill Elaenia,0.0,0.0
497,Southern Beardless-Tyrannulet,0.0,0.0
498,Orange-banded Flycatcher,0.0,0.0
499,Cinnamon Flycatcher,0.0,0.0
500,furnariid sp.,0.0,0.0
501,Spectacled Prickletail,0.0,0.0
502,Mouse-colored Thistletail,0.0,0.0
503,Dusky-headed Parakeet,0.0,0.0
504,Maroon-tailed Parakeet,0.0,0.0
505,Black-headed Parrot,0.0,0.0
506,Dusky-billed Parrotlet,0.0,0.0
507,Scaly-naped Amazon,0.0,0.0
508,Pionus sp.,0.0,0.0
