Rank,Species,wtd-rf,rfpc
112,Sage Thrasher,0.027216842756804215,3.287378962596544
113,Semipalmated Sandpiper,0.026460051360842844,3.195970119315649
114,Wood Duck,0.02546093397717296,3.075291997404548
115,Swainson's Hawk,0.02546092853380158,3.075291339928414
116,Long-billed Curlew,0.024697543195785775,2.983086049146829
117,Black-bellied Plover,0.024665940737489022,2.9792689548020004
118,House Sparrow,0.024582968920105353,2.9692472263674166
119,Solitary Sandpiper,0.02458296628621598,2.9692469082338033
120,Western Sandpiper,0.02307463722563652,2.787063792185844
121,Lesser Black-backed Gull,0.021949078753292363,2.6511135177098875
122,shorebird sp.,0.021949076207199297,2.6511132101807275
123,Caspian Tern,0.021175145741878842,2.557634229060812
124,Loggerhead Shrike,0.021071103950834065,2.545067569578387
125,Stilt Sandpiper,0.01944819982440737,2.349045535310931
126,Blue Jay,0.019369183318700616,2.339501548123316
127,Clay-colored Sparrow,0.019315193239683934,2.332980371088408
128,Horned Grebe,0.01931518077260755,2.332978865255972
129,Great Horned Owl,0.018437230114135207,2.22693583334926
130,Northern Mockingbird,0.017704120983318705,2.1383874460337946
131,Northern House Wren,0.017559251360842843,2.120889408017339
132,Common Yellowthroat,0.01668130289727832,2.014846641221972
133,Sabine's Gull,0.01668130114135206,2.0148464291328954
134,Osprey,0.016681298858647938,2.0148461534170976
135,new world sparrow sp.,0.016681296663740124,2.0148458883057536
136,Belted Kingfisher,0.01587181949078139,1.9170734077552165
137,Dickcissel,0.015803341703248465,1.908802336780806
138,Golden Eagle,0.015803339683933274,1.9088020928783689
139,Pectoral Sandpiper,0.015803334416154523,1.9088014566111429
140,Black-capped Chickadee,0.01418701132572432,1.7135743109896722
141,Bufflehead,0.013169445829675153,1.5906679388337812
142,Rock Wren,0.012291484460052677,1.4846236131837083
143,teal sp.,0.011510975329236173,1.390350029738059
144,American Pipit,0.011413517208077262,1.3785785770352326
145,Cassin's Kingbird,0.010630377787532926,1.2839872947589708
146,Semipalmated Plover,0.01061457936786655,1.2820790869290772
147,Cooper's Hawk,0.010535548463564531,1.2725333606110425
148,Black-chinned Hummingbird,0.009657595258999122,1.1664900211751705
149,Sora,0.008883671817383672,1.0730118884115567
150,Common Tern,0.00887707936786655,1.0722156211865808
151,Spotted Towhee,0.00877963432835821,1.0604457485473666
152,Red-necked Grebe,0.008779632484635645,1.0604455258538372
153,Prairie Falcon,0.008779632045654084,1.0604454728315684
154,Western Warbling Vireo,0.00799912133450395,0.9661716985057512
155,Horned/Eared Grebe,0.007901671378402107,0.9544012320171256
156,Laughing Gull,0.007901671378402107,0.9544012320171256
157,Arctic Tern,0.00790167111501317,0.9544012002037644
158,Bonaparte's Gull,0.007901669710272168,0.9544010305325037
159,Spizella sp.,0.007901662335381915,0.954400139758387
160,Lesser/Greater Yellowlegs,0.007023705970149254,0.8483564185621791
161,Forster's/Common Tern,0.006284022651448638,0.7590139697481227
162,White-rumped Sandpiper,0.006266894995610184,0.7569452104880924
163,Long-tailed Jaeger,0.006145742230026338,0.7423118065918541
164,Orchard Oriole,0.005436350658472344,0.6566281382322353
165,blackbird sp.,0.0054073799824407385,0.6531289229937343
166,Western Tanager,0.0052677856892010535,0.6362680641867388
167,White-throated Swift,0.005267778577699737,0.6362672052259831
168,hummingbird sp.,0.005267778226514487,0.636267162808168
169,Cackling/Canada Goose,0.005267777436347674,0.636267067368084
170,Chimney Swift,0.005267774802458296,0.6362667492344707
171,loon sp.,0.004389815891132572,0.5302227205091035
172,hawk sp.,0.004389814925373135,0.530222603860112
173,phalarope sp.,0.0043898145741878844,0.5302225614422968
174,Buteo sp.,0.004389813784021071,0.5302224660022129
175,Lazuli Bunting,0.0036777844600526777,0.44422019743341074
176,Downy Woodpecker,0.0035118566286215977,0.4241786493659211
177,Wild Turkey,0.0035118555750658473,0.42417852211247586
178,American Herring Gull,0.003511854433713784,0.4241783842545767
179,Yellow-rumped Warbler,0.0035118539947322216,0.42417833123230797
180,Woodhouse's Scrub-Jay,0.0035118534679543464,0.4241782676055853
181,Blue-gray Gnatcatcher,0.003511853028972783,0.42417821458331634
182,Glossy/White-faced Ibis,0.003511850307287094,0.4241778858452494
183,White-winged Dove,0.003511849341527656,0.4241777691962579
184,Western Cattle-Egret,0.0035118489903424054,0.4241777267784428
185,Red-headed Woodpecker,0.003511848200175593,0.42417763133835884
186,Lincoln's Sparrow,0.002773487357330992,0.3349949174114991
187,Scaled Quail,0.002764267515364355,0.3338813013028853
188,Gray Catbird,0.00270237594381036,0.3264057446372329
189,grebe sp.,0.0026338943810359965,0.31813421767131045
190,Ferruginous Hawk,0.002633893064091308,0.3181340586045038
191,Indigo Bunting,0.002633892712906058,0.31813401618668874
192,Black-crowned Night Heron,0.0026338924495171202,0.3181339843733274
193,Western Bluebird,0.0026338899912203687,0.31813368744862175
194,Bushtit,0.0026338893766461808,0.3181336132174453
195,Royal Tern,0.002633889025460931,0.3181335707996303
196,Common/Red-breasted Merganser,0.00263388762071993,0.31813340112836985
197,Virginia Rail,0.00263388762071993,0.31813340112836985
198,tern sp.,0.0018283608428446005,0.22083806797538985
199,Wilson's Snipe,0.0018283573309920982,0.22083764379723886
200,large shorebird sp.,0.001755928972783143,0.21208940421636382
201,Merlin,0.001755928972783143,0.21208940421636382
202,Rufous Hummingbird,0.0017559278314310796,0.21208926635846478
203,Ash-throated Flycatcher,0.001755926865671642,0.21208914970947332
204,white egret sp.,0.0017559260755048288,0.21208905426938932
